transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud
200372,652,Yes,1669,10275,Web,2025-08-11 15:29:44+00:00,False
200373,127,Yes,419,6164,Mobile,2025-08-01 00:58:45+00:00,False
200374,411,Yes,2783,5688,Web,2025-08-08 14:38:22+00:00,False
200375,677,Yes,2353,40449,Web,2025-08-19 23:04:47+00:00,False
200376,562,No,1807,9511,Mobile,2025-08-10 19:16:07+00:00,True
200377,305,Yes,655,7273,Mobile,2025-08-04 18:04:14+00:00,False
200378,163,No,1405,12930,Mobile,2025-08-03 23:08:33+00:00,False
200379,475,Yes,2459,15178,Web,2025-08-16 21:04:11+00:00,False
200380,544,No,517,9051,POS,2025-08-18 22:56:31+00:00,False
200381,797,Yes,255,8743,Web,2025-08-22 21:29:43+00:00,False
200382,566,No,248,7829,Mobile,2025-08-17 09:48:08+00:00,False
200383,206,Yes,831,5405,Mobile,2025-08-22 09:29:51+00:00,False
200384,260,No,301,2363,Mobile,2025-08-03 22:54:42+00:00,False
200385,600,Yes,2602,10672,Web,2025-08-20 15:17:43+00:00,False
200386,586,Yes,2261,3044,ATM,2025-08-18 23:38:16+00:00,False
200387,398,Yes,1263,24483,POS,2025-08-13 18:17:57+00:00,False
200388,689,Yes,1539,8912,Mobile,2025-08-02 01:58:49+00:00,False
200389,495,Yes,1245,7410,Web,2025-08-16 06:49:07+00:00,False
200390,642,Yes,1242,12432,Mobile,2025-08-12 08:32:02+00:00,False
200391,116,Yes,808,4197,Web,2025-08-04 09:45:32+00:00,False
200392,667,Yes,477,4346,Mobile,2025-08-23 09:38:04+00:00,False
200393,628,Yes,208,19029,Web,2025-08-11 02:43:28+00:00,False
200394,216,Yes,74,21800,Mobile,2025-08-18 12:07:18+00:00,False
200395,207,Yes,2488,140201,Web,2025-08-04 03:28:49+00:00,False
200396,742,No,2482,59594,Mobile,2025-08-24 09:39:05+00:00,False
200397,370,No,826,36338,Mobile,2025-08-03 23:09:20+00:00,False
200398,568,Yes,1911,231445,Web,2025-08-18 23:52:56+00:00,False
200399,135,Yes,2844,33874,Mobile,2025-08-21 17:22:44+00:00,False
200400,196,Yes,125,231147,Mobile,2025-08-03 10:57:58+00:00,False
200401,620,Yes,1083,13182,Web,2025-08-10 09:23:19+00:00,False
200402,348,Yes,1608,8707,Web,2025-08-23 16:19:46+00:00,False
200403,553,Yes,2391,127400,Web,2025-08-07 13:46:55+00:00,False
200404,251,No,1227,158179,ATM,2025-08-17 05:38:26+00:00,False
200405,778,Yes,958,219420,Web,2025-08-25 06:16:47+00:00,False
200406,364,Yes,1585,5058,ATM,2025-08-21 09:48:43+00:00,False
200407,696,Yes,1303,4396,POS,2025-08-16 00:49:39+00:00,True
200408,513,Yes,331,8362,Mobile,2025-08-17 11:22:30+00:00,False
200409,416,No,852,48457,Web,2025-08-23 21:15:54+00:00,False
200410,278,No,2165,5414,Mobile,2025-08-05 14:34:32+00:00,False
200411,416,Yes,643,6981,Web,2025-08-21 07:46:47+00:00,False
200412,625,Yes,1773,15625,Mobile,2025-08-14 09:04:43+00:00,False
200413,753,Yes,1961,38042,Mobile,2025-08-12 22:25:24+00:00,False
200414,302,Yes,1432,4465,POS,2025-08-17 18:59:56+00:00,False
200415,199,Yes,2160,5209,Web,2025-08-16 18:46:53+00:00,False
200416,491,Yes,2142,91245,Mobile,2025-08-25 19:04:47+00:00,False
200417,710,Yes,2101,53379,Web,2025-08-12 08:08:29+00:00,False
200418,196,Yes,1047,5072,Mobile,2025-08-05 17:11:03+00:00,False
200419,135,Yes,2682,9224,Web,2025-08-15 04:32:18+00:00,False
200420,660,Yes,1881,5719,POS,2025-08-10 03:38:28+00:00,False
200421,101,Yes,1358,9384,Mobile,2025-08-17 02:33:15+00:00,False
200422,341,Yes,2887,10863,Mobile,2025-08-07 03:21:25+00:00,False
200423,412,Yes,2972,13458,Web,2025-08-23 08:31:21+00:00,False
200424,187,Yes,312,9573,Mobile,2025-08-23 04:55:13+00:00,False
200425,628,Yes,383,31834,Mobile,2025-08-03 13:58:59+00:00,False
200426,680,Yes,513,3320,Web,2025-08-07 05:25:55+00:00,False
200427,733,Yes,1516,6001,Mobile,2025-08-07 17:32:43+00:00,False
200428,250,Yes,280,22118,Web,2025-08-24 00:09:14+00:00,False
200429,247,Yes,2160,3399,POS,2025-08-17 11:54:21+00:00,False
200430,136,Yes,1805,205110,Web,2025-08-20 16:52:15+00:00,True
200431,476,Yes,2610,262845,Web,2025-08-10 03:06:28+00:00,False
200432,780,Yes,603,6433,Web,2025-08-24 13:07:51+00:00,False
200433,156,Yes,23,9628,Web,2025-08-19 12:45:58+00:00,False
200434,728,Yes,78,3013,Mobile,2025-08-12 18:52:17+00:00,False
200435,152,Yes,671,291314,Mobile,2025-08-09 20:02:12+00:00,False
200436,216,Yes,2583,4743,Web,2025-08-08 00:19:19+00:00,False
200437,294,Yes,718,47518,Mobile,2025-08-17 11:06:53+00:00,False
200438,730,Yes,894,5548,Mobile,2025-08-05 04:51:42+00:00,False
200439,538,Yes,734,6646,Web,2025-08-20 21:34:07+00:00,False
200440,171,Yes,821,4260,Web,2025-08-13 13:54:55+00:00,False
200441,589,Yes,2678,7267,Web,2025-08-24 12:32:16+00:00,False
200442,212,Yes,765,53948,Web,2025-08-04 01:35:40+00:00,False
200443,128,Yes,819,11711,ATM,2025-08-22 11:26:24+00:00,False
200444,262,Yes,1040,46011,Web,2025-08-07 09:40:02+00:00,False
200445,291,Yes,295,5504,Web,2025-08-21 18:26:19+00:00,False
200446,410,Yes,36,11728,Web,2025-08-23 03:23:36+00:00,True
200447,139,No,1342,59405,Web,2025-08-14 01:16:44+00:00,False
200448,686,No,2664,10616,Web,2025-08-09 18:19:14+00:00,True
200449,584,Yes,2567,6940,Web,2025-08-04 15:31:06+00:00,False
200450,162,Yes,302,13016,Mobile,2025-08-01 21:26:59+00:00,False
200451,746,Yes,216,297567,Web,2025-08-20 09:01:07+00:00,False
200452,294,No,983,3866,ATM,2025-08-18 04:43:13+00:00,False
200453,202,Yes,1209,5281,Mobile,2025-08-16 19:13:10+00:00,False
200454,660,Yes,670,17858,Mobile,2025-08-09 21:18:39+00:00,False
200455,160,Yes,1140,8089,Web,2025-08-21 11:07:32+00:00,False
200456,672,Yes,2871,98466,Mobile,2025-08-25 22:36:00+00:00,False
200457,633,Yes,1850,2428,Mobile,2025-08-22 08:55:34+00:00,False
200458,177,Yes,1915,11524,Mobile,2025-08-11 17:11:07+00:00,True
200459,630,Yes,1054,251256,POS,2025-08-03 12:37:00+00:00,False
200460,794,Yes,2476,7397,Mobile,2025-08-11 10:40:44+00:00,False
200461,656,Yes,832,11241,Web,2025-08-09 06:22:45+00:00,False
200462,361,Yes,2069,7110,Web,2025-08-24 09:49:06+00:00,False
200463,587,Yes,2503,219388,Mobile,2025-08-24 19:18:47+00:00,True
200464,691,Yes,2590,185061,Web,2025-08-13 18:21:12+00:00,False
200465,205,Yes,288,4898,ATM,2025-08-20 09:24:14+00:00,False
200466,652,Yes,2323,3517,POS,2025-08-11 08:01:15+00:00,False
200467,116,Yes,1052,216774,Mobile,2025-08-07 22:34:59+00:00,False
200468,349,Yes,861,4874,Mobile,2025-08-06 20:03:21+00:00,False
200469,649,Yes,765,10536,Web,2025-08-18 04:53:27+00:00,False
200470,673,No,318,11629,POS,2025-08-14 19:13:20+00:00,True
200471,192,Yes,296,14774,Mobile,2025-08-25 08:08:11+00:00,False
200472,718,Yes,1421,8736,Web,2025-08-12 10:58:22+00:00,False
200473,130,Yes,2912,4986,Web,2025-08-15 20:28:26+00:00,False
200474,505,Yes,2521,18275,Web,2025-08-14 03:57:49+00:00,False
200475,709,Yes,218,7650,Mobile,2025-08-09 03:41:05+00:00,False
200476,747,Yes,2575,4531,ATM,2025-08-22 06:14:46+00:00,False
200477,240,Yes,2406,57175,Web,2025-08-10 17:30:04+00:00,False
200478,726,Yes,2625,11254,Web,2025-08-22 21:56:54+00:00,False
200479,158,No,2254,3147,Mobile,2025-08-25 01:23:32+00:00,False
200480,521,No,2599,11676,Mobile,2025-08-10 20:07:27+00:00,True
200481,517,Yes,517,3979,Web,2025-08-21 04:56:46+00:00,False
200482,568,Yes,1530,17835,Web,2025-08-20 21:49:35+00:00,False
200483,403,Yes,406,3046,Mobile,2025-08-02 14:57:36+00:00,False
200484,789,Yes,1298,4289,Mobile,2025-08-03 21:10:56+00:00,False
200485,777,No,2622,202280,Mobile,2025-08-02 20:06:59+00:00,False
200486,390,Yes,257,5645,Web,2025-08-16 13:06:36+00:00,False
200487,346,No,2297,7885,Web,2025-08-20 20:04:26+00:00,False
200488,205,Yes,447,41626,Mobile,2025-08-22 07:59:36+00:00,False
200489,495,Yes,597,23091,Web,2025-08-19 14:58:07+00:00,False
200490,792,No,934,37661,ATM,2025-08-09 13:11:36+00:00,False
200491,656,Yes,1992,17294,Mobile,2025-08-05 15:02:33+00:00,False
200492,690,Yes,1190,8447,Web,2025-08-08 10:32:40+00:00,False
200493,406,Yes,836,299783,POS,2025-08-01 22:03:41+00:00,False
200494,316,Yes,1728,207390,Web,2025-08-16 04:47:42+00:00,False
200495,445,Yes,2552,230637,Mobile,2025-08-12 17:54:21+00:00,False
200496,753,Yes,1840,9209,ATM,2025-08-16 13:34:38+00:00,False
200497,517,Yes,2749,20964,Mobile,2025-08-18 00:27:29+00:00,False
200498,368,Yes,1480,31910,POS,2025-08-19 10:37:08+00:00,False
200499,393,Yes,343,66154,Mobile,2025-08-04 02:38:30+00:00,True
200500,131,Yes,1451,7527,Mobile,2025-08-06 18:07:45+00:00,False
200501,221,No,2596,5364,Mobile,2025-08-18 01:26:48+00:00,False
200502,393,Yes,2466,7815,POS,2025-08-02 05:03:40+00:00,False
200503,211,Yes,215,3950,Mobile,2025-08-07 23:43:23+00:00,False
200504,386,No,1861,228746,Mobile,2025-08-08 17:33:54+00:00,False
200505,120,No,1516,146546,Web,2025-08-03 02:52:54+00:00,False
200506,457,Yes,2826,4506,Mobile,2025-08-12 04:25:44+00:00,False
200507,674,Yes,1082,6576,Web,2025-08-22 05:18:33+00:00,False
200508,540,Yes,2909,11525,Web,2025-08-04 17:38:04+00:00,False
200509,667,Yes,2829,293620,POS,2025-08-01 12:33:44+00:00,False
200510,368,Yes,2528,142214,Mobile,2025-08-05 01:58:31+00:00,False
200511,734,No,498,13494,Web,2025-08-03 04:38:32+00:00,False
200512,700,Yes,439,157582,Mobile,2025-08-25 05:56:31+00:00,True
200513,694,Yes,2043,5914,Mobile,2025-08-03 14:23:44+00:00,False
200514,352,No,2706,16633,ATM,2025-08-10 22:26:22+00:00,False
200515,263,Yes,582,7341,ATM,2025-08-23 20:52:17+00:00,False
200516,563,No,937,8954,Mobile,2025-08-18 01:38:55+00:00,False
200517,578,Yes,2329,9057,Mobile,2025-08-22 03:07:03+00:00,False
200518,395,Yes,2265,4857,Mobile,2025-08-12 21:59:48+00:00,False
200519,781,Yes,1973,3124,Web,2025-08-14 19:04:59+00:00,False
200520,145,Yes,1433,5507,POS,2025-08-19 16:07:00+00:00,False
200521,276,Yes,394,6277,ATM,2025-08-21 06:25:48+00:00,False
200522,395,Yes,1735,2505,Mobile,2025-08-25 16:45:15+00:00,False
200523,660,Yes,230,9171,Mobile,2025-08-23 15:26:43+00:00,False
200524,521,No,983,21428,Web,2025-08-24 07:41:29+00:00,False
200525,379,Yes,2470,11284,Web,2025-08-03 14:32:14+00:00,False
200526,211,No,37,13474,ATM,2025-08-04 01:57:48+00:00,False
200527,521,Yes,2653,9413,Mobile,2025-08-08 04:33:53+00:00,False
200528,432,Yes,961,11340,Mobile,2025-08-21 17:29:47+00:00,False
200529,317,Yes,1637,5922,POS,2025-08-21 14:32:17+00:00,False
200530,389,Yes,522,3813,ATM,2025-08-05 13:32:28+00:00,False
200531,674,Yes,2373,7709,Mobile,2025-08-14 09:46:10+00:00,False
200532,452,Yes,989,10743,Mobile,2025-08-16 06:36:07+00:00,False
200533,748,Yes,2453,9025,ATM,2025-08-02 12:53:36+00:00,False
200534,781,Yes,2190,9786,Mobile,2025-08-19 00:01:10+00:00,False
200535,547,Yes,263,21571,POS,2025-08-03 11:35:37+00:00,False
200536,538,Yes,1614,169342,Mobile,2025-08-02 23:12:58+00:00,False
200537,570,Yes,1832,5295,Mobile,2025-08-06 23:59:56+00:00,False
200538,213,Yes,28,3938,Mobile,2025-08-03 13:17:41+00:00,False
200539,772,Yes,2023,11527,Web,2025-08-14 02:01:38+00:00,False
200540,732,Yes,1804,4955,Mobile,2025-08-18 21:37:37+00:00,False
200541,142,Yes,211,5268,Mobile,2025-08-15 22:07:16+00:00,False
200542,157,Yes,2576,22237,ATM,2025-08-02 06:17:11+00:00,False
200543,380,Yes,2532,5702,POS,2025-08-01 10:37:05+00:00,False
200544,180,Yes,1302,8373,POS,2025-08-24 23:47:52+00:00,False
200545,505,Yes,2209,166627,Web,2025-08-18 23:11:31+00:00,False
200546,698,Yes,2801,18638,Mobile,2025-08-25 09:48:54+00:00,False
200547,659,Yes,460,12748,Mobile,2025-08-05 15:20:12+00:00,False
200548,666,Yes,260,10681,Web,2025-08-22 14:26:18+00:00,False
200549,792,Yes,1433,11281,POS,2025-08-13 11:04:43+00:00,False
200550,374,Yes,1512,15050,Web,2025-08-23 13:54:05+00:00,False
200551,105,Yes,1942,7370,Web,2025-08-19 04:54:25+00:00,False
200552,598,Yes,337,7356,Web,2025-08-06 17:50:28+00:00,False
200553,212,No,558,6584,Web,2025-08-23 11:08:13+00:00,True
200554,429,Yes,27,23660,Mobile,2025-08-22 05:53:39+00:00,True
200555,623,Yes,2642,10567,Web,2025-08-14 14:34:00+00:00,False
200556,236,Yes,287,5448,Mobile,2025-08-04 21:20:02+00:00,False
200557,261,Yes,2758,7766,Web,2025-08-18 12:20:14+00:00,False
200558,147,Yes,1206,10746,Mobile,2025-08-14 07:26:45+00:00,False
200559,564,Yes,1464,6091,Mobile,2025-08-16 03:08:42+00:00,False
200560,430,Yes,174,3949,Mobile,2025-08-25 21:13:27+00:00,False
200561,328,Yes,25,9372,Web,2025-08-05 05:05:39+00:00,False
200562,309,Yes,811,233994,Web,2025-08-07 22:38:43+00:00,True
200563,610,Yes,1087,6380,Web,2025-08-05 07:52:42+00:00,False
200564,407,Yes,1865,9138,Web,2025-08-20 00:50:29+00:00,False
200565,127,Yes,2446,4363,Web,2025-08-05 09:05:38+00:00,False
200566,141,Yes,918,8695,Mobile,2025-08-10 08:50:47+00:00,False
200567,511,Yes,586,9062,ATM,2025-08-01 17:07:24+00:00,False
200568,163,No,2103,6544,Web,2025-08-03 20:23:46+00:00,True
200569,726,Yes,919,4087,Mobile,2025-08-19 02:40:49+00:00,False
200570,245,Yes,1292,6555,ATM,2025-08-23 22:19:33+00:00,False
200571,448,Yes,1626,12430,Mobile,2025-08-20 09:56:30+00:00,False
200572,127,Yes,1390,8345,ATM,2025-08-01 22:50:30+00:00,False
200573,429,Yes,1525,16564,Web,2025-08-02 11:33:46+00:00,False
200574,247,No,1408,292649,Web,2025-08-15 19:45:30+00:00,False
200575,193,Yes,1390,4750,Mobile,2025-08-01 15:33:03+00:00,False
200576,109,Yes,910,56025,POS,2025-08-17 23:07:38+00:00,False
200577,540,Yes,2996,9295,Mobile,2025-08-13 22:28:42+00:00,False
200578,555,Yes,91,57423,POS,2025-08-17 08:27:16+00:00,False
200579,315,Yes,465,11704,Mobile,2025-08-23 16:17:44+00:00,False
200580,283,Yes,2489,3704,Web,2025-08-18 22:17:01+00:00,False
200581,188,Yes,2100,16772,ATM,2025-08-24 10:08:39+00:00,False
200582,305,No,2183,4760,Web,2025-08-09 17:35:25+00:00,False
200583,132,No,562,10348,Web,2025-08-20 17:57:18+00:00,False
200584,632,Yes,768,8760,Web,2025-08-09 18:57:57+00:00,False
200585,289,Yes,2991,12601,Mobile,2025-08-21 00:27:48+00:00,False
200586,648,Yes,1113,19604,Web,2025-08-19 17:52:18+00:00,False
200587,193,Yes,735,9253,ATM,2025-08-06 23:55:10+00:00,False
200588,772,Yes,1026,147352,ATM,2025-08-04 13:07:26+00:00,False
200589,463,Yes,1680,13939,Web,2025-08-06 06:26:15+00:00,False
200590,157,Yes,1632,8019,Mobile,2025-08-16 14:39:14+00:00,False
200591,752,Yes,1237,24857,Mobile,2025-08-08 05:29:08+00:00,False
200592,599,Yes,2658,12997,Mobile,2025-08-04 08:12:28+00:00,False
200593,138,Yes,986,96574,POS,2025-08-06 19:31:15+00:00,False
200594,659,Yes,266,7686,Web,2025-08-02 15:08:00+00:00,False
200595,396,Yes,2224,185468,Mobile,2025-08-07 20:16:20+00:00,False
200596,339,Yes,2378,4122,POS,2025-08-23 05:14:34+00:00,False
200597,421,Yes,517,7275,Mobile,2025-08-21 20:07:58+00:00,False
200598,209,Yes,2505,12558,Web,2025-08-03 09:56:17+00:00,False
200599,290,No,2950,7526,Web,2025-08-03 14:38:27+00:00,True
200600,480,Yes,628,7099,Web,2025-08-08 14:10:04+00:00,False
200601,157,Yes,565,12415,Mobile,2025-08-16 08:22:39+00:00,False
200602,128,Yes,2817,111761,POS,2025-08-16 13:38:45+00:00,False
200603,599,Yes,875,11277,ATM,2025-08-08 08:32:46+00:00,False
200604,515,Yes,1569,10899,POS,2025-08-11 07:00:41+00:00,False
200605,413,Yes,1576,5675,Mobile,2025-08-02 14:01:22+00:00,False
200606,140,Yes,1945,2773,POS,2025-08-13 03:44:47+00:00,False
200607,796,No,2316,52078,Web,2025-08-19 01:20:52+00:00,False
200608,534,Yes,157,9896,Web,2025-08-11 18:02:45+00:00,False
200609,335,Yes,1647,7825,POS,2025-08-21 06:04:05+00:00,False
200610,768,Yes,306,20065,Mobile,2025-08-20 09:55:04+00:00,False
200611,188,Yes,1719,2101,Web,2025-08-20 21:29:32+00:00,False
200612,313,No,1862,6714,Mobile,2025-08-12 18:55:32+00:00,False
200613,702,Yes,2839,6374,POS,2025-08-13 09:40:59+00:00,False
200614,120,Yes,228,6157,POS,2025-08-17 01:23:19+00:00,False
200615,400,Yes,168,10644,POS,2025-08-04 16:22:03+00:00,False
200616,554,Yes,1845,15011,Mobile,2025-08-16 13:03:44+00:00,False
200617,395,Yes,2707,192350,Mobile,2025-08-15 22:12:29+00:00,False
200618,778,Yes,242,16846,Web,2025-08-12 06:58:21+00:00,False
200619,682,Yes,1851,229964,Web,2025-08-21 16:07:07+00:00,False
200620,607,Yes,2225,6172,POS,2025-08-14 01:29:46+00:00,False
200621,635,Yes,2594,273305,Mobile,2025-08-16 12:09:37+00:00,False
200622,434,Yes,2345,3708,Mobile,2025-08-23 01:20:07+00:00,False
200623,676,Yes,702,63738,Mobile,2025-08-25 09:39:12+00:00,False
200624,515,Yes,2746,8673,Web,2025-08-01 08:46:29+00:00,False
200625,704,Yes,33,4697,POS,2025-08-07 21:04:03+00:00,True
200626,575,Yes,2923,268769,Web,2025-08-23 08:34:07+00:00,False
200627,780,Yes,419,117627,Mobile,2025-08-01 08:46:57+00:00,True
200628,186,Yes,251,7397,POS,2025-08-25 16:57:08+00:00,False
200629,551,Yes,2680,3987,ATM,2025-08-19 04:15:08+00:00,False
200630,418,No,1878,11174,Mobile,2025-08-10 21:19:03+00:00,True
200631,360,No,1171,8536,Web,2025-08-14 15:10:47+00:00,False
200632,247,Yes,585,9621,Mobile,2025-08-24 09:46:54+00:00,False
200633,590,Yes,1929,8514,POS,2025-08-06 15:39:29+00:00,False
200634,740,Yes,656,11201,Web,2025-08-06 01:05:35+00:00,False
200635,109,Yes,2012,3205,Web,2025-08-02 19:42:21+00:00,False
200636,643,Yes,925,11397,Mobile,2025-08-18 19:21:07+00:00,False
200637,341,Yes,2085,5319,Web,2025-08-14 13:20:18+00:00,False
200638,567,No,1449,9665,Web,2025-08-04 16:56:45+00:00,False
200639,663,Yes,1744,12514,Mobile,2025-08-22 12:21:22+00:00,False
200640,196,Yes,1530,17097,POS,2025-08-14 06:59:46+00:00,False
200641,280,Yes,1006,9122,Mobile,2025-08-12 05:22:08+00:00,False
200642,344,Yes,93,15346,Mobile,2025-08-06 23:16:05+00:00,False
200643,284,Yes,2915,5018,Mobile,2025-08-22 05:08:02+00:00,False
200644,732,Yes,1214,8055,Web,2025-08-25 10:28:50+00:00,False
200645,167,Yes,1584,7059,POS,2025-08-03 10:34:00+00:00,False
200646,558,Yes,481,1605,ATM,2025-08-04 02:50:31+00:00,False
200647,522,Yes,209,26748,Web,2025-08-02 09:49:47+00:00,False
200648,154,Yes,2771,6874,ATM,2025-08-04 02:47:30+00:00,False
200649,300,Yes,2425,8373,Web,2025-08-21 16:03:20+00:00,False
200650,244,No,2572,25915,Mobile,2025-08-21 22:31:46+00:00,False
200651,309,Yes,68,4609,Mobile,2025-08-15 18:48:06+00:00,False
200652,505,Yes,1820,5088,Web,2025-08-13 03:56:23+00:00,False
200653,299,Yes,2661,3082,POS,2025-08-15 11:06:51+00:00,False
200654,734,Yes,2680,6033,Mobile,2025-08-25 10:08:47+00:00,False
200655,379,Yes,611,5227,POS,2025-08-04 16:54:45+00:00,False
200656,109,Yes,665,7598,Mobile,2025-08-22 10:47:56+00:00,False
200657,613,Yes,2434,12160,Mobile,2025-08-14 22:43:42+00:00,True
200658,384,Yes,1687,224048,ATM,2025-08-23 08:48:25+00:00,False
200659,741,Yes,2863,8255,Web,2025-08-05 08:04:50+00:00,False
200660,215,Yes,1411,45610,Web,2025-08-18 06:50:27+00:00,False
200661,273,Yes,2058,282183,Web,2025-08-20 13:03:54+00:00,True
200662,718,Yes,2578,6653,Mobile,2025-08-02 13:59:07+00:00,False
200663,751,Yes,421,297344,Web,2025-08-21 11:59:09+00:00,False
200664,462,Yes,607,7998,Web,2025-08-17 22:24:09+00:00,False
200665,697,No,2224,14059,ATM,2025-08-03 15:50:36+00:00,False
200666,512,Yes,2527,4390,Web,2025-08-19 12:41:49+00:00,False
200667,688,Yes,1830,7346,Mobile,2025-08-23 04:07:17+00:00,False
200668,752,Yes,411,8810,Mobile,2025-08-14 13:01:25+00:00,False
200669,618,Yes,791,7346,Mobile,2025-08-07 17:52:28+00:00,False
200670,468,Yes,327,13688,Mobile,2025-08-24 10:56:44+00:00,False
200671,481,Yes,114,14775,Mobile,2025-08-19 14:28:37+00:00,False
200672,704,Yes,1040,35529,Mobile,2025-08-18 12:20:06+00:00,False
200673,601,No,2125,7768,Web,2025-08-09 10:23:58+00:00,False
200674,593,No,2400,12476,Web,2025-08-23 03:20:38+00:00,True
200675,581,Yes,1027,74623,Web,2025-08-15 20:47:32+00:00,False
200676,533,Yes,2143,9700,ATM,2025-08-16 19:38:41+00:00,False
200677,259,Yes,1314,12771,Mobile,2025-08-19 10:40:02+00:00,False
200678,639,No,804,4702,Web,2025-08-11 08:07:17+00:00,False
200679,559,Yes,1012,3308,Web,2025-08-11 16:35:15+00:00,False
200680,394,Yes,2694,4095,Web,2025-08-23 02:29:34+00:00,False
200681,226,No,1189,125998,ATM,2025-08-13 01:37:06+00:00,False
200682,765,No,690,6001,Mobile,2025-08-19 20:16:59+00:00,False
200683,740,Yes,1156,3977,Web,2025-08-02 10:42:10+00:00,False
200684,656,Yes,18,73549,ATM,2025-08-07 09:38:55+00:00,False
200685,621,Yes,549,2760,Web,2025-08-19 17:58:38+00:00,False
200686,487,Yes,701,3053,Web,2025-08-21 20:43:00+00:00,False
200687,566,Yes,1993,4190,Mobile,2025-08-24 19:11:21+00:00,False
200688,792,Yes,621,3237,Web,2025-08-15 22:09:26+00:00,False
200689,546,Yes,417,5299,Mobile,2025-08-02 14:11:14+00:00,False
200690,264,Yes,208,3218,Web,2025-08-24 17:12:42+00:00,False
200691,600,Yes,827,6147,ATM,2025-08-13 20:22:37+00:00,False
200692,659,Yes,2216,4197,ATM,2025-08-11 01:26:39+00:00,False
200693,629,Yes,496,10839,Web,2025-08-15 13:51:46+00:00,False
200694,491,Yes,1869,7680,Mobile,2025-08-15 03:19:08+00:00,False
200695,178,No,910,6605,Web,2025-08-01 06:56:15+00:00,False
200696,156,Yes,1491,8422,POS,2025-08-20 03:30:30+00:00,False
200697,165,No,1450,8106,Web,2025-08-22 22:04:19+00:00,True
200698,213,Yes,1071,8092,Mobile,2025-08-17 04:18:57+00:00,False
200699,737,No,2121,3675,Mobile,2025-08-08 20:39:58+00:00,False
200700,223,Yes,755,4249,Mobile,2025-08-23 11:48:09+00:00,False
200701,203,Yes,1922,10517,Mobile,2025-08-16 19:15:42+00:00,False
200702,486,Yes,1867,12261,POS,2025-08-17 10:55:01+00:00,False
200703,487,Yes,2634,7385,ATM,2025-08-01 16:56:34+00:00,False
200704,431,No,2897,12095,POS,2025-08-22 01:14:42+00:00,False
200705,451,Yes,2358,13899,Mobile,2025-08-02 19:35:51+00:00,False
200706,764,Yes,2877,14609,Web,2025-08-03 15:14:54+00:00,False
200707,117,Yes,714,173034,ATM,2025-08-20 20:20:48+00:00,False
200708,514,Yes,1054,7108,Web,2025-08-11 04:16:45+00:00,False
200709,616,Yes,2489,14144,Mobile,2025-08-22 06:04:04+00:00,False
200710,525,Yes,2872,4374,Mobile,2025-08-20 18:55:15+00:00,False
200711,391,No,797,8180,Web,2025-08-12 15:23:17+00:00,False
200712,516,Yes,2804,8124,Web,2025-08-09 17:32:49+00:00,False
200713,458,Yes,2734,32029,ATM,2025-08-10 02:34:02+00:00,False
200714,782,Yes,2651,5970,Web,2025-08-12 05:13:30+00:00,False
200715,681,Yes,2640,4220,Web,2025-08-25 10:42:01+00:00,False
200716,526,No,1533,5224,Web,2025-08-21 16:21:29+00:00,False
200717,195,Yes,552,8126,Web,2025-08-17 03:44:02+00:00,False
200718,707,Yes,867,7844,Mobile,2025-08-20 01:24:50+00:00,False
200719,575,Yes,821,215565,ATM,2025-08-13 22:05:52+00:00,False
200720,163,Yes,383,10995,Web,2025-08-25 19:41:22+00:00,False
200721,522,Yes,933,4919,Web,2025-08-24 19:00:54+00:00,True
200722,573,Yes,615,9763,Mobile,2025-08-05 12:35:14+00:00,False
